Property ID,Property name,Final URL,Image URL,Destination name,Description,Price,Sale price,Star rating,Category,Contextual keywords,Address,Tracking template,Custom parameter,Final mobile URL,Android app link,iOS app link,iOS app store ID
15208,DUJA BODRUM,https://www.teztour.ee/tours/09be8dbe46f674d552874e86f6c5884a/cityId/3746/countryId/1104/adults/2/hotel/15208/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/01.10.2025/after/24.09.2025/minNights/8/maxNights/11/currencyId/18864.et.html,https://img.tezapi.eu/hotel/321/01__9__8152_middle.jpg,Bodrum,DUJA BODRUM,1428 EUR,,5,Hotel,,,,,,,,
15519,MA BICHE KEMER BY WERDE HOTELS,https://www.teztour.ee/tours/0620b3287867209700bdbf2071c9a91b/cityId/3746/countryId/1104/adults/2/ages/4/hotel/15519/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/01.10.2025/after/24.09.2025/minNights/6/maxNights/9/currencyId/18864.et.html,https://img.tezapi.eu/hotel/2126/galeri__03__3632_middle.jpg,Kemer,MA BICHE KEMER BY WERDE HOTELS,784 EUR,,5,Hotel,,,,,,,,
15539,GLORIA GOLF RESORT,https://www.teztour.ee/tours/f3a9d799386b8b1207680c27c0647bd5/cityId/3746/countryId/1104/adults/2/hotel/15539/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/18.09.2025/after/11.09.2025/minNights/8/maxNights/11/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1898/01__5__5634_middle.jpg,Belek,GLORIA GOLF RESORT,3132 EUR,,5,Hotel,,,,,,,,
15541,GLORIA VERDE RESORT,https://www.teztour.ee/tours/db91526bb92be294ad73b31b59b6958a/cityId/3746/countryId/1104/adults/2/hotel/15541/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/26.09.2025/after/19.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/2408/01__1__6368_middle.jpg,Belek,GLORIA VERDE RESORT,3119 EUR,,5,Hotel,,,,,,,,
18458,PORTO BELLO HOTEL RESORT & SPA,https://www.teztour.ee/tours/0b277af34599adf353f48b3d0fcac20a/cityId/3746/countryId/1104/adults/2/hotel/18458/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.10.2025/after/25.09.2025/minNights/8/maxNights/11/currencyId/18864.et.html,https://img.tezapi.eu/hotel/240/001-P-outdoor-pool_84771600_678_middle.jpg,Antalya,PORTO BELLO HOTEL RESORT & SPA,1240 EUR,,5,Hotel,,,,,,,,
23102,SEALIFE FAMILY RESORT HOTEL,https://www.teztour.ee/tours/c329006242a088b6c4aedd1e4e366c9a/cityId/3746/countryId/1104/adults/2/hotel/23102/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.10.2025/after/25.09.2025/minNights/8/maxNights/11/currencyId/18864.et.html,https://img.tezapi.eu/hotel/2947/HAVUZ__1__1411_middle.jpg,Antalya,SEALIFE FAMILY RESORT HOTEL,1203 EUR,,5,Hotel,,,,,,,,
29119,SHERWOOD EXCLUSIVE KEMER,https://www.teztour.ee/tours/7f4e37e03144ffc959a80c1e074b4022/cityId/3746/countryId/1104/adults/2/hotel/29119/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/29.09.2025/after/22.09.2025/minNights/8/maxNights/11/currencyId/18864.et.html,https://img.tezapi.eu/hotel/2178/GENERAL__4__9218_middle.jpg,Kemer,SHERWOOD EXCLUSIVE KEMER,1552 EUR,,5,Hotel,,,,,,,,
29246,VOYAGE TORBA,https://www.teztour.ee/tours/8afec694c49eb669560390164336d633/cityId/3746/countryId/1104/adults/2/hotel/29246/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/22.09.2025/after/15.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/569/01__8__1611_middle.jpeg,Bodrum,VOYAGE TORBA,6260 EUR,,5,Hotel,,,,,,,,
29256,ARMONIA HOLIDAY VILLAGE&SPA,https://www.teztour.ee/tours/5e79b1f825e136711deca6d4768acf5b/cityId/3746/countryId/1104/adults/2/hotel/29256/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/01.10.2025/after/24.09.2025/minNights/8/maxNights/11/currencyId/18864.et.html,https://img.tezapi.eu/hotel/2892/ARMONIA_HV_&_SPA__2__2586_middle.jpg,Bodrum,ARMONIA HOLIDAY VILLAGE&SPA,1225 EUR,,5,Hotel,,,,,,,,
36865,YASMIN BODRUM RESORT,https://www.teztour.ee/tours/495e1572d168b0df2fe15d0b18431ea2/cityId/3746/countryId/1104/adults/2/hotel/36865/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/01.10.2025/after/24.09.2025/minNights/8/maxNights/11/currencyId/18864.et.html,https://img.tezapi.eu/hotel/174/GENERAL_VIEW____21__7219_middle.jpg,Bodrum,YASMIN BODRUM RESORT,1433 EUR,,5,Hotel,,,,,,,,
37268,PERRE LA MER HOTEL,https://www.teztour.ee/tours/aa717b51c2c706323727a012ae09f7e8/cityId/3746/countryId/1104/adults/2/hotel/37268/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/26.09.2025/after/19.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1660/DJI_0472_-_katalog_9657_middle.JPG,Kemer,PERRE LA MER HOTEL,868 EUR,,5,Hotel,,,,,,,,
42373,WASHINGTON RESORT HOTEL & SPA,https://www.teztour.ee/tours/6b66f2943a93a1f160bb67271a8542a2/cityId/3746/countryId/1104/adults/2/hotel/42373/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/26.09.2025/after/19.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/3796/01__19__7479_middle.jpg,Side,WASHINGTON RESORT HOTEL & SPA,970 EUR,,5,Hotel,,,,,,,,
42410,RIXOS SUNGATE - THE LAND OF LEGENDS FREE ACCESS,https://www.teztour.ee/tours/7520a25ffd773f0d7427419ac9267f61/cityId/3746/countryId/1104/adults/2/hotel/42410/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/26.09.2025/after/19.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/590/01_Rixos_Sungate_General_View__1__7310_middle.jpg,Kemer,RIXOS SUNGATE - THE LAND OF LEGENDS FREE ACCESS,1683 EUR,,5,Hotel,,,,,,,,
42416,AKKA ALINDA HOTEL,https://www.teztour.ee/tours/c4d3ed345c5465211b50f23c005374df/cityId/3746/countryId/1104/adults/2/hotel/42416/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.10.2025/after/25.09.2025/minNights/8/maxNights/11/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1893/DJI_0939_2501_middle.jpg,Kemer,AKKA ALINDA HOTEL,1516 EUR,,5,Hotel,,,,,,,,
42667,ORANGE COUNTY KEMER,https://www.teztour.ee/tours/8c6d732fab1ccab8f4edd986d025c2f9/cityId/3746/countryId/1104/adults/2/hotel/42667/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/26.09.2025/after/19.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1334/DJI_0877_5965_middle.jpg,Kemer,ORANGE COUNTY KEMER,1167 EUR,,5,Hotel,,,,,,,,
42809,RIXOS PREMIUM BELEK - THE LAND OF LEGENDS FREE ACCESS,https://www.teztour.ee/tours/614ccce9d2604f66098891c5dc436717/cityId/3746/countryId/1104/adults/2/hotel/42809/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/26.09.2025/after/19.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/3986/01_RPBelek_Main_View_2118_middle.jpg,Belek,RIXOS PREMIUM BELEK - THE LAND OF LEGENDS FREE ACCESS,2893 EUR,,5,Hotel,,,,,,,,
42812,KAYA PALAZZO GOLF & RESORT,https://www.teztour.ee/tours/4f2cc48a135f585edb9555f2769eab53/cityId/3746/countryId/1104/adults/2/hotel/42812/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/29.09.2025/after/22.09.2025/minNights/8/maxNights/11/currencyId/18864.et.html,https://img.tezapi.eu/hotel/690/01_Kaya_Palazzo_Golf__Resort_General_View__8__4756_middle.jpg,Belek,KAYA PALAZZO GOLF & RESORT,2100 EUR,,5,Hotel,,,,,,,,
48635,MUER CITY HOTEL,https://www.teztour.ee/tours/ad6503a63e086078853035d6cbd95913/cityId/3746/countryId/1104/adults/2/hotel/48635/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/24.09.2025/after/17.09.2025/minNights/9/maxNights/12/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1508/image00014_5781_middle.jpeg,Kemer,MUER CITY HOTEL,460 EUR,,3,Hotel,,,,,,,,
50771,AKKA ANTEDON HOTEL,https://www.teztour.ee/tours/4cd2ef7b25417485d9c268a230469c28/cityId/3746/countryId/1104/adults/2/hotel/50771/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.10.2025/after/25.09.2025/minNights/8/maxNights/11/currencyId/18864.et.html,https://img.tezapi.eu/hotel/614/01__2__7581_middle.jpg,Kemer,AKKA ANTEDON HOTEL,2425 EUR,,5,Hotel,,,,,,,,
57249,LAGO HOTEL,https://www.teztour.ee/tours/457660d9224f246fc1474e198125e7a7/cityId/3746/countryId/1104/adults/2/hotel/57249/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/26.09.2025/after/19.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1728/01__1__5741_middle.jpg,Side,LAGO HOTEL,1610 EUR,,5,Hotel,,,,,,,,
57279,BARUT HEMERA,https://www.teztour.ee/tours/c91f68a4fd1f31c31aa9fc602d078c33/cityId/3746/countryId/1104/adults/2/ages/4/hotel/57279/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/24.09.2025/after/17.09.2025/minNights/6/maxNights/9/currencyId/18864.et.html,https://img.tezapi.eu/hotel/3941/01_Barut_Hemera_General_View__3__5644_middle.jpg,Side,BARUT HEMERA,1135 EUR,,5,Hotel,,,,,,,,
57472,PINE BEACH BELEK,https://www.teztour.ee/tours/4610441f882e29db55a7581a55a31d58/cityId/3746/countryId/1104/adults/2/hotel/57472/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/26.09.2025/after/19.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/3826/040-A-exterior_108093374_785_middle.jpg,Belek,PINE BEACH BELEK,1342 EUR,,5,Hotel,,,,,,,,
57501,PALOMA OCEANA,https://www.teztour.ee/tours/0b05c0cef3c85366f4983220cc5b89de/cityId/3746/countryId/1104/adults/2/hotel/57501/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/26.09.2025/after/19.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1132/01_GENERAL__2__5651_middle.jpg,Side,PALOMA OCEANA,2355 EUR,,5,Hotel,,,,,,,,
57669,LARISSA SULTANS BEACH HOTEL,https://www.teztour.ee/tours/c7e3a85bbb6adb53138b115b9ea502b4/cityId/3746/countryId/1104/adults/2/hotel/57669/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/17.10.2025/after/10.10.2025/minNights/4/maxNights/7/currencyId/18864.et.html,https://img.tezapi.eu/hotel/2703/LARISSA_SULTANS_BEACH_HOTEL__Camyuva_External_6_7042_middle.jpg,Kemer,LARISSA SULTANS BEACH HOTEL,548 EUR,,4,Hotel,,,,,,,,
66377,DIAMOND OF BODRUM,https://www.teztour.ee/tours/dcddd6b9d9673ac5e4d9b1d24010e5bd/cityId/3746/countryId/1104/adults/2/hotel/66377/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/22.09.2025/after/15.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/965/GENEL1_enf_656_middle.jpg,Bodrum,DIAMOND OF BODRUM,1270 EUR,,5,Hotel,,,,,,,,
72588,ELA EXCELLENCE RESORT BELEK,https://www.teztour.ee/tours/c96ffa36b4bb0f388b4e663abb205a43/cityId/3746/countryId/1104/adults/2/hotel/72588/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/26.09.2025/after/19.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/2712/ElaExcellence_General_2022_6872_middle.jpg,Belek,ELA EXCELLENCE RESORT BELEK,2359 EUR,,5,Hotel,,,,,,,,
72945,GLORIA SERENITY RESORT,https://www.teztour.ee/tours/de65f85c6d014c7102ca73fd27d43de1/cityId/3746/countryId/1104/adults/2/hotel/72945/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/26.09.2025/after/19.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/20000002/01__1__190_middle.jpg,Belek,GLORIA SERENITY RESORT,3204 EUR,,5,Hotel,,,,,,,,
102620,ADAM & EVE ADULT ONLY (16),https://www.teztour.ee/tours/3b6a84eeb4fea49e63255041d8292d0a/cityId/3746/countryId/1104/adults/2/hotel/102620/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/26.09.2025/after/19.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1329/1__25__8486_middle.jpg,Belek,ADAM & EVE ADULT ONLY (16),2066 EUR,,5,Hotel,,,,,,,,
102647,CALISTA LUXURY RESORT,https://www.teztour.ee/tours/2fd498900ff97b07858344bc695ba3eb/cityId/3746/countryId/1104/adults/2/hotel/102647/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/26.09.2025/after/19.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1900/CalistaLuxuryResort__13__5958_middle.jpg,Belek,CALISTA LUXURY RESORT,2223 EUR,,5,Hotel,,,,,,,,
106316,DOBEDAN EXCLUSIVE HOTEL & SPA,https://www.teztour.ee/tours/e34a1497eef0f7a7b0af37ca6993f42b/cityId/3746/countryId/1104/adults/2/hotel/106316/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.10.2025/after/25.09.2025/minNights/8/maxNights/11/currencyId/18864.et.html,https://img.tezapi.eu/hotel/3676/Alva_Donna_Exclusive_Belek_CHILD_AQUA_POOL_9780_middle.jpeg,Belek,DOBEDAN EXCLUSIVE HOTEL & SPA,1769 EUR,,5,Hotel,,,,,,,,
110517,MEGASARAY RESORT SIDE,https://www.teztour.ee/tours/ea432d605c268332dfe426011b47486c/cityId/3746/countryId/1104/adults/2/hotel/110517/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/29.09.2025/after/22.09.2025/minNights/8/maxNights/11/currencyId/18864.et.html,https://img.tezapi.eu/hotel/2349/MSRS-General-View-1_5586_middle.jpg,Side,MEGASARAY RESORT SIDE,1380 EUR,,5,Hotel,,,,,,,,
113059,GREEN BAY RESORT & SPA,https://www.teztour.ee/tours/d985ef308b0476f52cdce50aa287df0d/cityId/3746/countryId/1104/adults/2/hotel/113059/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/28.09.2025/after/21.09.2025/minNights/8/maxNights/11/currencyId/18864.et.html,https://img.tezapi.eu/hotel/881/386049224_3815_middle.jpg,Bodrum,GREEN BAY RESORT & SPA,1372 EUR,,5,Hotel,,,,,,,,
144559,MARVIDA HOTEL AKMAN PARK,https://www.teztour.ee/tours/9fcb7e7cb7ba3e13cde572143460b19f/cityId/3746/countryId/1104/adults/2/hotel/144559/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/02.10.2025/after/25.09.2025/minNights/8/maxNights/11/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1563/01_LARISSA_AKMAN_PARK_HOTEL_Aerial_2_1402_middle.jpg,Kemer,MARVIDA HOTEL AKMAN PARK,997 EUR,,4,Hotel,,,,,,,,
145306,GURAL PREMIER TEKIROVA,https://www.teztour.ee/tours/f3b993267a02693b820d9a4e4b7e1fba/cityId/3746/countryId/1104/adults/2/hotel/145306/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/18.09.2025/after/11.09.2025/minNights/8/maxNights/11/currencyId/18864.et.html,https://img.tezapi.eu/hotel/1129/01__4__3316_middle.jpg,Kemer,GURAL PREMIER TEKIROVA,2037 EUR,,5,Hotel,,,,,,,,
165008,UTOPIA WORLD HOTEL,https://www.teztour.ee/tours/14c72240550f797c90b498f58ad6929d/cityId/3746/countryId/1104/adults/2/hotel/165008/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/26.09.2025/after/19.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/3679/01_General_View__2__254_middle.jpg,Incekum - Alanya,UTOPIA WORLD HOTEL,1096 EUR,,5,Hotel,,,,,,,,
199859,EMILY ROSE HOTEL,https://www.teztour.ee/tours/928d1b9386d7e0d8b2e16ba2e8e79255/cityId/3746/countryId/1104/adults/2/hotel/199859/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/17.10.2025/after/10.10.2025/minNights/4/maxNights/7/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7024440/5Y2A1184_9810_middle.jpg,Kemer,EMILY ROSE HOTEL,565 EUR,,4,Hotel,,,,,,,,
202088,NAR HOTEL,https://www.teztour.ee/tours/e2d31d5f2fdf65c0f0e33e6ffd9357aa/cityId/3746/countryId/1104/adults/2/hotel/202088/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/17.10.2025/after/10.10.2025/minNights/2/maxNights/5/currencyId/18864.et.html,https://img.tezapi.eu/hotel/4151/nar1_7042_AE1C2A3776E744D58DE473FA9C36F2F5_3258_middle.jpg,Kemer,NAR HOTEL,550 EUR,,3,Hotel,,,,,,,,
241930,KIRMAN BELAZUR RESORT & SPA,https://www.teztour.ee/tours/4bbd064a6963c8f50fa3cbd4a987d833/cityId/3746/countryId/1104/adults/2/hotel/241930/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/26.09.2025/after/19.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7013881/01_GeneralArea__3__5602_middle.jpg,Belek,KIRMAN BELAZUR RESORT & SPA,1698 EUR,,5,Hotel,,,,,,,,
242772,SEADEN SEA PLANET RESORT & SPA,https://www.teztour.ee/tours/f08af20381b4cc7441ba76ed58a25902/cityId/3746/countryId/1104/adults/2/ages/4/hotel/242772/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/01.10.2025/after/24.09.2025/minNights/6/maxNights/9/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7014600/general_view__1__7006_middle.jpg,Side,SEADEN SEA PLANET RESORT & SPA,802 EUR,,5,Hotel,,,,,,,,
243020,JUJU PREMIER PALACE (EX.AMARA PREMIER PALACE),https://www.teztour.ee/tours/952fa657484007d94a92ba254adedb38/cityId/3746/countryId/1104/adults/2/hotel/243020/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/26.09.2025/after/19.09.2025/minNights/7/maxNights/10/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7014460/01_Amara_Premier_Palace_General__10__9879_middle.jpg,Kemer,JUJU PREMIER PALACE (EX.AMARA PREMIER PALACE),1351 EUR,,5,Hotel,,,,,,,,
245681,VOGUE HOTEL SUPREME BODRUM,https://www.teztour.ee/tours/67cbf14cde1e8230a40e2726fd153d97/cityId/3746/countryId/1104/adults/2/hotel/245681/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/28.09.2025/after/21.09.2025/minNights/8/maxNights/11/currencyId/18864.et.html,https://img.tezapi.eu/hotel/7015700/03_General-view-2-Vogue-Hotel-Supreme-Bodrum_3769_middle.jpg,Bodrum,VOGUE HOTEL SUPREME BODRUM,2160 EUR,,5,Hotel,,,,,,,,
291950,HIMEROS BEACH HOTEL,https://www.teztour.ee/tours/be9a8f94df6ab9f2ac0a0c22b05c63fb/cityId/3746/countryId/1104/adults/2/hotel/291950/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/24.09.2025/after/17.09.2025/minNights/9/maxNights/12/currencyId/18864.et.html,https://img.tezapi.eu/hotel/50001098/OtelGorunum3_6809_middle.jpg,Kemer,HIMEROS BEACH HOTEL,415 EUR,,3,Hotel,,,,,,,,
